# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0001 chromosomal replication initiator protein DnaA (dnaA) {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_0339	BG13232	35.67	356	222	5	1	351	1	354	4e-61	 228
BA_0339	BG13847	25.00	372	267	8	1	367	2	366	4e-31	 129
BA_0339	BG13111	25.69	288	182	7	1	274	1	270	4e-20	92.4
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0340 transcriptional regulator domain protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0341 Na+-H+ antiporter NhaC (nhaC1) {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_0341	BG13044	36.77	446	281	1	2	446	4	449	1e-95	 343
BA_0341	BG11763	38.78	459	275	2	11	463	9	467	4e-94	 338
BA_0341	BG11146	19.33	388	275	9	20	396	8	368	3e-05	43.5
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0342 amidohydrolase amhX (amhX) [3.5.1.-] {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_0342	BG11789	51.79	363	173	2	5	365	7	369	3e-109	 388
BA_0342	BG12596	29.71	377	245	9	6	368	37	407	8e-36	 144
BA_0342	BG11892	30.26	380	234	11	9	368	9	377	5e-35	 141
BA_0342	BG13302	28.12	377	231	13	8	359	4	365	3e-24	 105
BA_0342	BG12982	27.15	372	247	11	8	359	19	386	7e-24	 104
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0343 conserved domain protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0344 alkyl hydroperoxide reductase, F subunit (ahpF) [1.6.4.-] {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_0344	BG11204	84.48	509	78	1	1	508	1	509	0.0	 855
BA_0344	BG12398	33.44	308	197	5	203	505	1	305	1e-44	 174
BA_0344	BG12391	25.33	304	207	10	205	494	4	301	8e-19	88.6
BA_0344	BG12018	24.76	319	216	11	205	505	4	316	4e-17	82.8
BA_0344	BG10210	25.08	323	180	12	210	483	11	320	9e-12	65.1
BA_0344	BG11096	31.69	142	84	3	348	482	146	281	2e-11	63.9
BA_0344	BG11725	26.33	319	183	12	209	478	5	320	6e-09	55.8
BA_0344	BG11436	25.39	319	179	14	212	496	7	300	1e-08	55.1
BA_0344	BG11094	22.87	188	129	4	305	482	100	281	5e-05	42.7
BA_0344	BG12561	24.76	311	179	13	213	478	5	305	6e-05	42.4
BA_0344	BG11980	22.34	197	97	7	209	367	2	180	8e-05	42.0
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0345 peroxiredoxin (ahpC) [1.11.1.15] {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_0345	BG11385	79.14	187	39	0	1	187	1	187	1e-84	 305
BA_0345	BG13305	37.57	181	102	5	3	177	5	180	3e-30	 124
BA_0345	BG12226	26.27	118	75	3	18	129	18	129	2e-07	48.5
BA_0345	BG13855	26.85	108	65	3	29	131	42	140	4e-05	41.2
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0346 5-methylthioribose kinase, putative {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_0346	BG13279	40.36	384	211	5	22	401	25	394	1e-73	 270
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0347 translation initiation factor, putative, aIF-2BI family {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_0347	BG13278	50.88	340	165	1	8	347	11	348	4e-93	 334
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0348 L-fuculose phosphate aldolase (fucA) [4.1.2.17] {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_0348	BG11906	38.74	111	68	0	2	112	1	111	1e-18	86.3
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0349 iron compound ABC transporter, permease protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_0349	BG11391	44.51	328	175	4	11	333	9	334	4e-82	 298
BA_0349	BG12956	41.64	329	180	6	7	331	6	326	4e-65	 241
BA_0349	BG12876	37.58	330	201	2	7	333	12	339	5e-61	 228
BA_0349	BG10837	35.35	314	193	5	7	315	3	311	7e-52	 197
BA_0349	BG12902	29.36	327	223	3	11	335	11	331	1e-45	 176
BA_0349	BG12955	31.80	327	205	5	14	333	13	328	5e-45	 174
BA_0349	BG11389	33.95	324	202	4	11	330	61	376	6e-43	 167
BA_0349	BG14142	30.34	323	210	7	23	334	28	346	3e-42	 165
BA_0349	BG10836	27.41	332	223	6	10	334	8	328	1e-34	 140
BA_0349	BG12034	22.22	333	231	7	8	334	2	312	6e-24	 104
BA_0349	BG12035	24.40	291	189	8	60	334	36	311	8e-14	71.2
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0350 iron compound ABC transporter, permease protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_0350	BG11389	42.59	324	181	2	14	332	56	379	3e-77	 281
BA_0350	BG10836	39.25	321	193	2	17	335	11	331	3e-64	 238
BA_0350	BG12955	38.15	325	198	2	9	333	8	329	2e-62	 233
BA_0350	BG12902	36.96	322	200	2	17	335	11	332	5e-59	 221
BA_0350	BG12956	34.80	319	197	6	21	331	12	327	5e-50	 191
BA_0350	BG11391	30.63	333	207	8	17	332	9	334	1e-47	 183
BA_0350	BG12876	33.03	327	201	6	21	332	16	339	1e-45	 177
BA_0350	BG14142	32.53	289	182	4	58	336	67	352	8e-40	 157
BA_0350	BG10837	30.26	271	171	5	59	316	48	313	3e-35	 142
BA_0350	BG12034	26.10	318	222	4	16	330	2	309	1e-27	 117
BA_0350	BG12035	22.22	297	191	10	64	337	36	315	1e-09	57.4
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0351 iron compound ABC transporter, iron compound-binding protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_0351	BG11878	39.29	308	173	9	1	296	1	306	6e-55	 207
BA_0351	BG10828	37.46	299	179	6	10	301	15	312	8e-55	 207
BA_0351	BG12901	30.59	304	176	13	3	279	2	297	1e-23	 103
BA_0351	BG12954	30.31	287	177	10	6	279	12	288	1e-20	94.0
BA_0351	BG13061	29.24	301	184	9	1	279	26	319	3e-20	92.4
BA_0351	BG10835	27.80	295	186	11	1	276	1	287	9e-19	87.4
BA_0351	BG12037	26.47	306	196	11	1	286	1	297	7e-16	77.8
BA_0351	BG14143	23.78	286	190	11	10	279	12	285	5e-09	55.1
BA_0351	BG10834	22.58	186	128	6	98	276	322	498	3e-08	52.8
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0352 pyridine nucleotide-disulfide oxidoreductase family protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_0352	BG12018	41.87	332	187	3	4	334	5	331	9e-74	 270
BA_0352	BG12391	37.81	320	191	4	5	323	6	318	2e-58	 219
BA_0352	BG12398	24.84	322	224	10	1	320	1	306	2e-19	90.1
BA_0352	BG11204	27.40	292	189	9	4	290	206	479	7e-18	84.7
BA_0352	BG11436	23.01	326	220	11	11	317	8	321	1e-08	53.9
BA_0352	BG10210	23.10	368	220	14	8	327	11	363	8e-07	48.1
BA_0352	BG11980	25.14	183	117	7	6	172	1	179	1e-06	47.4
BA_0352	BG11725	21.71	327	206	11	7	292	5	322	3e-06	46.2
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0353 hypothetical protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0354 DNA binding domain, excisionase family {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_0354	BG13551	67.11	76	25	0	4	79	1	76	4e-27	 112
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0356 hypothetical protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0357 conserved hypothetical protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_0357	BG12526	39.56	225	133	1	1	222	1	225	3e-49	 187
BA_0357	BG10491	21.28	141	102	2	79	219	14	145	3e-05	42.0
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0358 hypothetical protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0360 hypothetical protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0361 cyclase, putative {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0362 conserved hypothetical protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0363 conserved hypothetical protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_0363	BG12010	50.00	256	128	0	1	256	1	256	1e-72	 266
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0364 benzoate transport protein, putative {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_0364	BG12773	26.49	404	269	3	27	430	15	390	2e-38	 153
BA_0364	BG10042	27.85	377	253	9	38	402	46	415	5e-32	 132
BA_0364	BG10042	22.63	190	126	5	250	430	26	203	4e-08	52.8
BA_0364	BG11907	23.09	459	306	13	4	430	3	446	8e-27	 114
BA_0364	BG11854	22.78	439	308	13	13	427	13	444	9e-24	 104
BA_0364	BG11360	24.17	422	301	8	23	430	9	425	1e-22	 101
BA_0364	BG12802	22.32	439	300	11	19	427	9	436	2e-22	 100
BA_0364	BG12538	23.00	413	296	6	36	433	21	426	5e-22	99.0
BA_0364	BG12266	22.52	413	288	10	18	402	8	416	3e-20	93.2
BA_0364	BG12733	25.06	419	268	17	23	427	9	395	2e-16	80.1
BA_0364	BG10016	23.23	396	267	11	53	430	50	426	8e-12	65.1
BA_0364	BG13825	22.88	389	241	14	30	402	13	358	1e-11	64.7
BA_0364	BG12189	22.66	384	247	13	25	398	5	348	2e-11	63.9
BA_0364	BG12002	27.18	206	137	6	14	216	4	199	2e-11	63.9
BA_0364	BG10625	22.40	317	234	5	32	338	18	332	5e-11	62.4
BA_0364	BG11093	23.35	334	191	13	24	347	24	302	7e-11	62.0
BA_0364	BG12897	21.80	422	290	11	22	408	12	428	1e-10	61.2
BA_0364	BG10905	19.63	438	274	15	9	427	5	383	2e-10	60.1
BA_0364	BG13210	21.68	429	291	13	15	427	1	400	3e-10	59.7
BA_0364	BG13210	28.79	132	87	4	300	428	53	180	4e-06	46.2
BA_0364	BG12711	23.51	336	216	8	83	399	63	376	9e-10	58.2
BA_0364	BG12774	22.64	318	203	10	25	336	4	284	5e-09	55.8
BA_0364	BG10303	22.08	394	260	10	39	427	22	373	1e-08	54.7
BA_0364	BG10303	25.58	172	126	2	257	427	7	177	3e-06	46.6
BA_0364	BG13081	20.47	381	237	12	65	429	55	385	3e-08	53.1
BA_0364	BG11122	22.78	316	203	14	75	376	64	352	3e-08	53.1
BA_0364	BG11122	28.49	186	119	7	249	430	10	185	6e-06	45.4
BA_0364	BG14112	20.25	400	266	14	65	427	48	431	5e-08	52.4
BA_0364	BG12974	21.99	382	241	13	44	405	38	382	3e-07	49.7
BA_0364	BG10025	20.81	346	232	9	31	368	17	328	6e-07	48.9
BA_0364	BG10025	24.73	182	123	6	255	430	13	186	3e-06	46.6
BA_0364	BG14120	21.53	418	270	16	27	431	15	387	6e-07	48.9
BA_0364	BG14028	19.70	401	292	9	30	403	21	418	6e-07	48.9
BA_0364	BG12884	17.93	329	229	7	18	345	5	293	6e-07	48.9
BA_0364	BG12145	21.86	183	130	3	17	196	13	185	7e-07	48.5
BA_0364	BG10036	20.85	446	308	13	14	422	3	440	1e-06	47.8
BA_0364	BG12178	24.19	186	130	5	24	203	13	193	2e-06	47.0
BA_0364	BG12928	18.16	369	267	9	39	402	19	357	5e-06	45.8
BA_0364	BG12494	22.73	110	85	0	73	182	255	364	1e-05	44.7
BA_0364	BG12923	25.00	188	128	7	235	417	184	363	2e-05	43.9
BA_0364	BG12966	27.72	184	117	9	24	201	23	196	5e-05	42.4
BA_0364	BG10567	27.63	152	103	4	238	388	193	338	1e-04	41.2
BA_0364	BG10172	27.34	128	76	6	24	141	217	337	2e-04	40.8
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0365 Rieske 2Fe-2S iron-sulfur protein, putative {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_0365	BG13067	56.14	497	218	0	10	506	11	507	1e-176	 612
BA_0365	BG11386	54.55	44	19	1	29	71	3	46	2e-05	44.3
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0366 fatty acid desaturase {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0368 amino acid ABC transporter, ATP-binding protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_0368	BG11485	57.50	240	102	0	1	240	1	240	3e-79	 288
BA_0368	BG11729	62.50	240	90	0	1	240	1	240	2e-78	 285
BA_0368	BG11185	53.69	244	109	1	1	240	1	244	3e-71	 261
BA_0368	BG11891	53.31	242	110	1	1	239	1	242	1e-65	 242
BA_0368	BG12604	51.24	242	115	1	1	239	1	242	1e-65	 242
BA_0368	BG14015	37.14	245	147	4	1	239	1	244	2e-44	 172
BA_0368	BG14151	39.01	223	128	5	1	217	1	221	1e-37	 149
BA_0368	BG13245	40.27	221	124	5	1	215	1	219	2e-36	 145
BA_0368	BG11370	36.13	238	148	4	5	239	37	273	2e-36	 145
BA_0368	BG11379	37.30	244	140	6	3	236	15	255	2e-33	 135
BA_0368	BG12637	35.15	239	149	5	1	236	1	236	8e-33	 133
BA_0368	BG12633	35.12	242	145	6	1	236	1	236	2e-32	 132
BA_0368	BG11067	38.28	209	125	3	17	224	25	230	5e-32	 130
BA_0368	BG13996	33.78	222	141	3	9	229	11	227	1e-31	 129
BA_0368	BG13920	34.39	221	136	6	1	214	3	221	1e-31	 129
BA_0368	BG10775	33.06	248	153	7	1	236	5	251	1e-31	 129
BA_0368	BG13915	37.86	206	116	5	1	195	1	205	3e-31	 128
BA_0368	BG11378	34.29	245	150	4	1	236	22	264	3e-31	 128
BA_0368	BG12590	33.04	227	149	3	1	225	1	226	3e-31	 128
BA_0368	BG11085	32.81	256	155	6	1	239	4	259	5e-31	 127
BA_0368	BG10774	32.93	246	148	7	1	229	7	252	8e-31	 127
BA_0368	BG11086	35.12	242	141	7	9	239	28	264	1e-30	 126
BA_0368	BG13199	34.18	237	145	5	4	237	18	246	2e-30	 125
BA_0368	BG11989	39.35	216	119	7	17	224	10	221	3e-29	 121
BA_0368	BG11954	32.86	210	135	3	21	229	24	228	3e-29	 121
BA_0368	BG12217	31.63	215	143	2	1	215	1	211	4e-29	 121
BA_0368	BG12350	33.18	217	138	4	1	213	4	217	6e-29	 120
BA_0368	BG12350	25.76	229	151	7	8	222	264	487	1e-13	69.7
BA_0368	BG10879	30.77	221	143	3	2	216	3	219	2e-28	 119
BA_0368	BG10879	24.88	217	150	4	8	214	258	471	1e-16	80.1
BA_0368	BG12077	32.09	215	138	3	1	214	5	212	6e-28	 117
BA_0368	BG13234	32.05	234	151	6	13	239	23	255	8e-28	 117
BA_0368	BG12036	31.72	227	153	2	1	226	1	226	1e-26	 113
BA_0368	BG12407	32.89	228	138	6	1	217	3	226	6e-26	 110
BA_0368	BG11128	32.88	219	135	6	1	211	4	218	1e-25	 109
BA_0368	BG12552	34.11	214	131	3	1	214	1	204	3e-25	 108
BA_0368	BG12718	31.56	225	144	4	1	223	3	219	4e-25	 108
BA_0368	BG12443	29.87	231	138	5	2	225	6	219	6e-25	 107
BA_0368	BG12957	34.07	226	141	5	7	227	9	231	6e-25	 107
BA_0368	BG10845	30.23	258	159	9	1	239	4	259	2e-24	 105
BA_0368	BG11586	24.42	217	156	3	1	216	4	213	2e-22	99.0
BA_0368	BG12029	31.58	190	126	4	13	200	17	204	4e-22	98.2
BA_0368	BG10021	30.37	214	141	5	1	214	1	206	1e-21	96.7
BA_0368	BG11306	34.26	216	126	7	10	216	339	547	3e-21	95.1
BA_0368	BG12224	33.80	213	118	6	15	216	365	565	3e-21	95.1
BA_0368	BG12395	33.33	204	126	6	16	214	356	554	4e-21	94.7
BA_0368	BG13852	29.58	213	148	2	2	214	4	214	1e-20	93.6
BA_0368	BG13249	30.35	201	133	3	16	210	24	223	2e-20	92.4
BA_0368	BG13249	27.98	193	133	3	1	193	294	480	3e-18	85.1
BA_0368	BG12232	32.79	183	111	4	16	197	36	207	2e-20	92.4
BA_0368	BG13875	32.99	197	121	5	17	211	23	210	2e-19	89.0
BA_0368	BG12993	25.93	216	151	4	1	215	1	208	2e-19	89.0
BA_0368	BG13040	31.07	206	133	7	15	216	444	644	4e-19	88.2
BA_0368	BG14141	27.68	224	139	5	2	212	1	214	5e-19	87.8
BA_0368	BG14034	29.78	225	152	3	2	222	6	228	3e-18	85.1
BA_0368	BG13041	33.01	206	129	6	15	216	352	552	3e-18	85.1
BA_0368	BG11849	29.30	215	141	6	15	225	345	552	3e-18	85.1
BA_0368	BG11390	25.45	220	140	4	11	217	13	221	8e-18	84.0
BA_0368	BG11338	28.57	203	134	4	17	215	21	216	1e-17	83.2
BA_0368	BG13370	27.76	245	160	5	1	229	2	245	2e-17	82.4
BA_0368	BG13912	26.51	215	147	6	1	214	1	205	4e-17	81.6
BA_0368	BG12764	27.85	219	146	5	1	213	3	215	4e-17	81.6
BA_0368	BG11927	32.35	204	123	6	20	216	346	541	5e-17	81.3
BA_0368	BG13241	29.26	229	135	8	2	216	335	550	6e-17	80.9
BA_0368	BG13242	28.50	207	135	6	17	217	379	578	8e-17	80.5
BA_0368	BG12969	25.49	255	165	5	1	234	3	253	1e-16	80.1
BA_0368	BG12969	25.57	219	139	8	1	215	318	516	6e-09	54.3
BA_0368	BG12203	26.89	238	131	6	1	206	3	229	2e-16	79.3
BA_0368	BG12203	25.23	222	134	8	1	216	326	521	4e-09	55.1
BA_0368	BG11169	26.67	180	125	4	39	217	21	194	2e-14	72.4
BA_0368	BG11516	25.00	220	149	5	1	214	3	212	2e-14	72.4
BA_0368	BG11928	28.37	208	133	7	13	213	349	547	2e-14	72.4
BA_0368	BG11850	27.94	204	138	6	17	216	382	580	5e-14	71.2
BA_0368	BG13860	24.38	201	133	3	16	214	20	203	2e-12	65.9
BA_0368	BG13270	25.64	234	150	7	1	214	1	230	4e-12	65.1
BA_0368	BG13270	21.46	219	148	4	1	216	319	516	4e-07	48.5
BA_0368	BG11585	23.72	215	151	4	2	215	3	205	4e-12	65.1
BA_0368	BG12964	25.00	244	144	11	1	214	3	237	1e-11	63.5
BA_0368	BG12964	25.59	211	118	8	1	203	325	504	4e-09	55.1
BA_0368	BG12683	28.65	185	117	7	16	194	498	673	2e-11	62.8
BA_0368	BG10767	23.88	201	114	5	16	216	19	180	8e-10	57.4
BA_0368	BG10767	22.36	237	154	6	2	237	292	499	1e-08	53.5
BA_0368	BG14011	22.62	252	171	9	2	236	6	250	3e-09	55.5
BA_0368	BG11191	24.26	202	129	3	17	214	39	220	4e-09	55.1
BA_0368	BG12469	22.37	228	157	5	16	230	19	239	2e-08	52.8
BA_0368	BG12697	28.38	74	49	2	137	207	828	900	3e-05	42.4
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0369 methyl-accepting chemotaxis protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_0369	BG14072	26.47	563	411	3	11	571	5	566	3e-61	 229
BA_0369	BG13479	29.63	486	326	3	87	570	62	533	5e-59	 222
BA_0369	BG10862	30.21	437	294	5	144	573	230	662	6e-57	 215
BA_0369	BG10790	30.58	412	279	2	168	573	158	568	1e-54	 207
BA_0369	BG10861	28.50	400	285	1	174	572	262	661	1e-54	 207
BA_0369	BG10859	29.25	400	282	1	174	572	263	662	2e-54	 206
BA_0369	BG10860	29.32	382	264	1	196	571	279	660	1e-51	 197
BA_0369	BG11533	24.93	373	280	0	199	571	282	654	5e-39	 155
BA_0369	BG13066	25.93	428	279	12	119	528	20	427	5e-27	 115
BA_0369	BG12970	30.11	186	116	3	327	512	110	281	2e-15	77.4
BA_0369	BG11461	20.45	264	184	7	4	262	10	252	4e-06	46.6
BA_0369	BG13596	18.70	369	249	13	214	564	1011	1346	9e-06	45.4
BA_0369	BG10433	19.80	298	197	8	296	566	169	451	4e-05	43.1
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0370 methyl-accepting chemotaxis protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_0370	BG14072	29.89	358	249	2	74	430	210	566	2e-45	 176
BA_0370	BG11533	28.54	396	248	7	52	430	277	654	1e-42	 167
BA_0370	BG10860	25.89	394	286	2	42	430	268	660	3e-41	 162
BA_0370	BG10862	26.98	430	296	6	8	430	242	660	5e-41	 162
BA_0370	BG10859	27.51	389	259	6	53	430	285	661	3e-39	 156
BA_0370	BG10861	28.02	389	256	9	54	430	284	660	3e-39	 156
BA_0370	BG10790	28.09	388	275	2	43	430	183	566	7e-39	 154
BA_0370	BG13479	29.53	386	247	7	54	428	161	532	7e-37	 148
BA_0370	BG13066	29.12	261	156	6	131	381	180	421	2e-22	 100
BA_0370	BG12970	31.28	179	91	4	181	352	123	276	3e-15	76.3
BA_0370	BG11275	26.09	138	89	3	150	287	183	307	4e-05	42.7
BA_0370	BG10310	20.00	360	238	12	68	397	166	505	7e-05	42.0
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0371 glycosyl hydrolase family protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_0371	BG12372	62.98	551	204	0	1	551	1	551	0.0	 770
BA_0371	BG12421	50.63	555	258	8	5	547	4	554	2e-171	 595
BA_0371	BG12762	45.98	572	271	7	1	551	1	555	2e-156	 546
BA_0371	BG11010	46.51	559	282	7	5	554	8	558	2e-150	 525
BA_0371	BG12415	24.81	395	214	12	5	375	134	469	1e-23	 104
BA_0371	BG10473	28.08	146	83	5	63	208	103	226	1e-06	48.5
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0372 PTS system, IIBC component {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_0372	BG10198	31.42	557	315	12	6	543	6	514	5e-73	 268
BA_0372	BG11014	33.15	540	288	16	5	543	5	472	9e-66	 244
BA_0372	BG12941	28.57	539	285	16	8	540	4	448	3e-52	 199
BA_0372	BG11848	26.41	568	336	18	10	543	6	525	3e-47	 182
BA_0372	BG11567	40.98	61	35	1	469	529	10	69	5e-06	46.2
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0373 endonuclease-exonuclease-phosphatase family protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0374 conserved domain protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_0374	BG10433	22.90	917	530	24	22	928	18	767	1e-59	 224
BA_0374	BG13957	20.64	717	451	23	13	677	6	656	5e-14	73.6
BA_0374	BG10790	20.00	335	232	11	407	731	214	522	1e-06	49.3
BA_0374	BG13596	21.16	397	225	14	356	719	769	1110	9e-06	46.2
BA_0374	BG13596	20.54	482	324	16	167	605	964	1429	6e-05	43.5
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0375 DNA topoisomerase III (topB1) [5.99.1.2] {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_0375	BG11979	64.25	730	256	5	1	729	1	726	0.0	 953
BA_0375	BG11007	24.82	681	428	19	1	656	1	622	4e-41	 163
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0376 hydroxyethylthiazole kinase (thiM) [2.7.1.50] {Bacillus anthracis Ames}
# Database: BG.prot.faa
